nom,followers,popularity,genres,categorie,image_url,url_spotify,nb_albums,nb_releases_recentes
ASHEN,17470,30,"metalcore, djent, progressive metal",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb440813784eec652b57eb513b,https://open.spotify.com/artist/0ussJndMOAWWfaUtXSttFU,13,5
Charles Ludig,1505,29,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eba62d241f972d9d02ee36785c,https://open.spotify.com/artist/0hO9TrLGquZn6cxbNqgpGl,7,4
Camille Jansen,20787,29,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb872f5dd779b5cc08a86636e2,https://open.spotify.com/artist/3fPap8kKuNMRn5PR06x0gN,11,4
Rockywhereyoubeen,19297,59,techengue,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebde7d3feb618fe2b7acc1632e,https://open.spotify.com/artist/5pieMKHiTXhVZEmlMT0ij7,87,46
Rockin Moroccin,10015,45,afro house,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebe2e1b14b7738833becdd4797,https://open.spotify.com/artist/4qVKiA168f8kE2zKINggT0,24,12
Rocket FX,189,51,,Rock-Metal,https://i.scdn.co/image/ab67616d0000b27356d91f34a01c915c0804b7c0,https://open.spotify.com/artist/3dFUAutVe4CdBO7DMDtIN5,19,17
Rock,215,0,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb8d2e76fbaedd9bfb5d0f053a,https://open.spotify.com/artist/0l91JJ40pv3WaU8w5vunXC,8,3
nous étions une armée,2503,23,"french indie pop, french pop",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb0698456ad1a9344e0c8a9ada,https://open.spotify.com/artist/2GT9RRFupyQile63whfk0t,9,9
NASTYJOE,2058,22,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebc9465066d4c11db1b9eb52a9,https://open.spotify.com/artist/670gKdLPnnsJjyiy9HzvaV,8,5
USQUAM,400,1,black metal,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb6e6a729c00ac9b846278cb1d,https://open.spotify.com/artist/6mVWZkn0EnvjywSyW4kyK5,4,3
CURSER,579,5,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb0bc98f69dc71530656dadc86,https://open.spotify.com/artist/1gEA35NM4LKYz4aaU9eHGI,7,2
Droges,2320,22,"electroclash, cold wave",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb945d5550c9398c65c325f2a3,https://open.spotify.com/artist/5SDTx48ndpoXdLVYixXAHd,9,9
Grandma's Ashes,5316,15,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb5d319477a9e6d939fd08c6b0,https://open.spotify.com/artist/3njH8IdvpiDn8UIV0BoYoY,9,4
Danon Hill,5005,14,indie soul,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebc7f54cf063dae78cd5b05658,https://open.spotify.com/artist/3wGQWC6t7PC8O7TWXsTd0s,59,16
Clavicule,3167,13,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb11f9fe10ff10b6d08d4e921f,https://open.spotify.com/artist/3MyvhIeNVItWCpXSwm6pLI,7,3
Caesaria,2293,32,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eba7ff9a1ceeaf87f5bbe1c3ef,https://open.spotify.com/artist/3GWHmhaBl7Lx4hygni7di3,22,4
Paris Gordon,134,25,,Rock-Metal,https://i.scdn.co/image/ab67616d0000b273468a080d6310709fc0378a35,https://open.spotify.com/artist/7cTwclkPpoS8275MDVWGpx,25,14
Paris Laná,281,14,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebfb7966289ac16bd8f5bceec7,https://open.spotify.com/artist/1YAFURW1Zmg8j7tMdttuai,1,0
Elliot Paris,1111,16,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb59f3477a2f31e2a3b0f0cd9a,https://open.spotify.com/artist/2v0tEOzjnTCaZ9YZJkLMQf,20,6
Tonyno,1075,28,french rap,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb1cf2210340c652f59be5762b,https://open.spotify.com/artist/3y4po7tLaQ5p4ZDCcFvzft,3,0
2Bang,224,22,french rap,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb223fb82cef8b05e65767b44c,https://open.spotify.com/artist/7yrJfjfaeYvEz3Iy57Ppzz,3,3
Rayou,1339,18,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb6491a1f7bdfd26b478af2ebc,https://open.spotify.com/artist/2uCCf1s6VJiaJ1h2jFUR4r,3,0
USK,404,6,,Rock-Metal,https://i.scdn.co/image/ab67616d0000b273778b6b87fe25845250423766,https://open.spotify.com/artist/2tazPdBhP8gF5MOtctC2Uz,13,11
Marseille,4319,14,madchester,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb78b9b45ccb692369f7b44efd,https://open.spotify.com/artist/0CKzwR7ixevIfFPRD9NnbM,14,10
Akhi James,223,6,,Rock-Metal,https://i.scdn.co/image/ab67616d0000b273f46444e92ca9c29197981cc4,https://open.spotify.com/artist/1daSNxaDKPO4IZ291UkJg2,1,0
A-Connection,2086,27,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb669b90c4cb73c9ae7642b19a,https://open.spotify.com/artist/5GLDqFHSidMjNTmwA0FIKB,57,31
BAHYSA,1477,10,"pop urbaine, chicha",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb2d8953f856880a9ae53f0214,https://open.spotify.com/artist/04JaWopDjTpQkThBWV1y4S,15,5
Rick Lyon,576,31,musicals,Rock-Metal,,https://open.spotify.com/artist/4mblmGvdUx8IcysSPERlJn,0,0
George Lyons,2242,23,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb083005576350f98e6fc85f23,https://open.spotify.com/artist/42dK0eCb48P1tILqEV28mW,5,5
Lion Thunderbolt,4642,49,"anatolian rock, oyun havasi, turkish pop",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb555382377d9ff64dea83a600,https://open.spotify.com/artist/7KKbCFEwICqIX0lPI32jk4,118,50
Julia Lyons,1039,24,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebd1ef2a217719c0fdd5fcd331,https://open.spotify.com/artist/77JeMEYD7V22KmaU26iNJs,6,6
Tenma,821,13,"new wave, french rap",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb670b83bac42d2fbd674fde1d,https://open.spotify.com/artist/3MaO9kMKgKD4DjfZvlbbGf,2,0
Rick O'Connor,105,16,,Rock-Metal,,https://open.spotify.com/artist/5d91teQgeeC6rBQjel568N,0,0
Rick Oli,14759,40,"gregorian chant, catholic music",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb3ca252263a0f38a6d1eb55c5,https://open.spotify.com/artist/1kTTPUJvtWTM2hmICa9Rys,85,50
rick linzel,179,15,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb0c084f8dd9031273239c4f4b,https://open.spotify.com/artist/1BmpEHcKkzyGlvGgDXEIQH,6,6
Rickwel,184,21,french rap,Rock-Metal,,https://open.spotify.com/artist/3weCDWZ2My3KGz5BRS05tm,0,0
Sika Rlion,4336,22,maloya,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb0e8afb52db9edf7bc47d3505,https://open.spotify.com/artist/2bk4OvULWozcTHC7EMhKaA,19,7
Rick Bonadio,1574,26,brazilian rock,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb7c882ff3f7709726c7734daf,https://open.spotify.com/artist/2CZ8dMcFFZ1UYj52mUSaE6,34,24
ROCK SALLES,15203,29,"arrocha, seresta, brega",Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebb10c2d0710a9c44fd6445856,https://open.spotify.com/artist/3TeLlxkp4ZtTLFabOQJbWh,18,8
Rocky & Lily,261,2,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebda73a524b21413016218201e,https://open.spotify.com/artist/4mME1VjhoMnUy33FzEc0Yz,3,2
Leo Lilley,279,13,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebbbe0ccd9a4cfc36457758488,https://open.spotify.com/artist/15re5mGlnEReWZfq93h4ze,5,3
Lille4,124,4,russelåter,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebe690a684d11f79a5f627f2a7,https://open.spotify.com/artist/4EZ0818qUMoFBWcH6esxGp,44,1
Luis De Lille,3059,23,anime,Rock-Metal,,https://open.spotify.com/artist/5PviQCGrA36N5V3Byllot9,0,0
RockSwell,155,2,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb853e70f9f54a5007e2cecf34,https://open.spotify.com/artist/69aNv8NcbT3mRJHK6oIkWN,9,3
Rok.wav,3330,36,hyperpop,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebd7a89e333c5eb7b42e92306b,https://open.spotify.com/artist/34AMiSMNdLIBS0NapVfzLz,17,5
Rockabye Lullaby,18738,30,lullaby,Rock-Metal,https://i.scdn.co/image/ab67616d0000b2733ae0bbecd8ca894b84659365,https://open.spotify.com/artist/3y0d6ljlxup7X9hZKSdKbr,110,15
Likkle Ferguson,425,26,"dub, ragga",Rock-Metal,https://i.scdn.co/image/ab67616d0000b27354e3c0a5547321b9cd06f91b,https://open.spotify.com/artist/5xgKRP4bEDq7cBm2neSAf0,1,0
Clan 91,529,23,,Rock-Metal,https://i.scdn.co/image/ab67616d0000b27367da5f2dd1b3f4fe0e006b9d,https://open.spotify.com/artist/7kPsQQhXbJ51nqM3kqmXfo,1,1
ERRE 911,139,11,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebd9a08e656bc5f3d68eb8fdb0,https://open.spotify.com/artist/10C9FrSTx0dBWHmMHqY6yZ,8,3
From 92,100,0,southern rock,Rock-Metal,https://i.scdn.co/image/ab67616d0000b2732b7dbe9bd0e0bd2689a262cf,https://open.spotify.com/artist/2SWQ2t0Q5PhSjOKKJlbP3q,10,1
User927,190,0,midwest emo,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb97e366038ce5fe9d7b9c68dc,https://open.spotify.com/artist/53BcxR6LtNFZnE0Oz7CI25,6,2
Invierno del 92,256,1,"shoegaze, dream pop",Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebc7ce504ae891e03e726b633c,https://open.spotify.com/artist/0xzB1GKI6Wr9yPCKWOhLmU,8,3
Exit 92,196,0,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eba54e0a110b6ab30d9437c091,https://open.spotify.com/artist/13cEdxHuI6IhY15vFezdu4,2,0
TH,22747,43,french rap,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb3485ada0c02dd839ddf13442,https://open.spotify.com/artist/4k0UwfZq3WOpZiZosq3vQC,40,15
The 925,401,0,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebe2bf20328310e5e2d03883c8,https://open.spotify.com/artist/46ewFVQDwZcVe6w8cZyDED,8,2
sweet93,15154,39,shoegaze,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebfe5605914580894372247f22,https://open.spotify.com/artist/1bZAIpozrb4BckaTTRm52y,9,2
93,304,0,,Rock-Metal,https://i.scdn.co/image/ab67616d0000b273608ac853c282fa43d63ce744,https://open.spotify.com/artist/3ROAhFe6H1Bl0oa2jxLZqh,1,0
jump man 93,2498,21,,Rock-Metal,https://i.scdn.co/image/ab67616d0000b273614fc7468b79cd7cbc267c66,https://open.spotify.com/artist/4ePSqx1Sex0elyDQEghjZG,2,0
CTRL 94,243,0,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebee04a01decfea6b101a38625,https://open.spotify.com/artist/7hZoC4KjWSfmZvm5951axb,3,0
apxche94,525,21,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebf3fbdb04d6a6feeb927bf4dd,https://open.spotify.com/artist/3uF1velC7A4Z3v1nEp41KK,25,5
94Tunez,423,16,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebaf64704a3828a0616171ee9a,https://open.spotify.com/artist/4weN8vEmTX7PTC5ov38tIQ,6,5
miraro94,110,8,,Rock-Metal,https://i.scdn.co/image/ab67616d0000b273a159fcfc5f1a3d3d50bd4ace,https://open.spotify.com/artist/2EOaFL06Nj7DNXPi0RIGUF,1,1
Joey Glüten,9514,33,punk,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb0c464ee722ca67e5b41510b3,https://open.spotify.com/artist/5lFw10zeiAoiUZIkOA6x9x,24,13
Romain Muller,1893,29,"french pop, french indie pop",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb2d427ee327c21cdb2e4dc43b,https://open.spotify.com/artist/2kNosEaCDLK4OdSzpZWaDu,13,6
Dynamite Shakers,6712,24,,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb3431e3fe552f642751ab8483,https://open.spotify.com/artist/0T6jBctjBGXqRmXI2pe0aT,7,3
JOUJOU,466,2,french indie pop,Rock-Metal,https://i.scdn.co/image/ab6761610000e5ebdee5a1cf9683fd6680240ad1,https://open.spotify.com/artist/573HQlBPoUNZ9HAxvtTRs8,9,7
Bellboy,2422,22,"french indie pop, french pop",Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb76c99cfed1439b0114d98812,https://open.spotify.com/artist/0bJiBQnWEDBV1uaCCof1Y5,10,7
DYE CRAP,1140,3,garage rock,Rock-Metal,https://i.scdn.co/image/ab6761610000e5eb80c44f4a70ce2d3c6b42e0fd,https://open.spotify.com/artist/5dACJsbbSkmY4tC7kPpd5x,7,0
ellixtt,527,2,,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb9d0e2580e4985dc01ad97af9,https://open.spotify.com/artist/6plh1cMsA4KYmcq2w5Xjk9,7,1
NNOA,2397,16,soul jazz,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb9e482c3da5c55805279b67c4,https://open.spotify.com/artist/3Z7Krgq3i3qzMf6aaXb2Ft,21,8
Nino Anton,280,2,"french indie pop, french pop",Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb73c2177b4a351df7a073d51d,https://open.spotify.com/artist/7cfuTbpKMwFlR97jewHluZ,8,3
Zoéko,505,5,"french indie pop, french pop",Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb89dcb710545ece6fe304e883,https://open.spotify.com/artist/2GxD4cmimiOa66SktLbYXg,5,4
Teddy Attia,418,5,"french indie pop, french pop, indie québécois",Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb4019545ed863a78c1bbeda65,https://open.spotify.com/artist/3WZXimPH0admT8F79AOwo8,8,3
Princesse,13349,36,french pop,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb2ac691f684126364c32aace8,https://open.spotify.com/artist/6btazhSPWJjAUX7Qvk8CEw,41,13
Rouquine,18446,37,"french pop, french indie pop, variété française, french house",Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb478d2d537cadb9864d2d638b,https://open.spotify.com/artist/7pJxy5TSBacc0UMMppaExZ,16,4
Noor,7770,39,french pop,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb2541c3bf5c03b3d8b0ba9b77,https://open.spotify.com/artist/3fguWOo99xwsT4VgVeSvJO,5,3
Satine,37511,49,french pop,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5ebee3b29dc909a26a037907cf3,https://open.spotify.com/artist/7Abx1tdwQoBDWr1nD1o62B,11,7
Mauvaise Bouche,10902,37,"french pop, french indie pop",Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb1d7cbe5b0d40f652510696db,https://open.spotify.com/artist/5kmLM9mSvPHT8SxGS9DqCo,26,12
FEEL,9491,40,french r&b,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5ebe2c8edae41f0f81efbc66b8b,https://open.spotify.com/artist/7Et5is6sEj6d1naU26wy14,11,10
Montjoie !,8443,37,,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5ebc55497b4f9ee06517663bd50,https://open.spotify.com/artist/6PDtD5soiFoo00fgJ9TbrA,3,2
Paris Banlieue,590,5,french jazz,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb70b3d438e66d28799f90b390,https://open.spotify.com/artist/3k4NUvgIvclqvb0GQYAfUF,5,4
Hélène in Paris,902,7,,Indie-Alternative,https://i.scdn.co/image/ab67616d0000b2739de44ade86b3562f416310ed,https://open.spotify.com/artist/1YJLzVJxhBan1jiLDMFEHG,12,6
Paris Chesnay,362,11,,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb4bb66b6df47de6e67889e2cf,https://open.spotify.com/artist/1YwU2xAd6vLUjKYRkuGuZH,2,2
Paris WYA,1484,11,alternative pop,Indie-Alternative,https://i.scdn.co/image/ab6761610000e5eb2b3de2b43b8fd569d0e08842,https://open.spotify.com/artist/31DWb1WdXY3l8I5kcJQi6o,13,13
Bouga,4777,36,"french rap, french r&b",Indie-Alternative,,https://open.spotify.com/artist/2lAwZifHVNBbwwsiCRprUv,0,0
Hedges,310,24,french r&b,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb5c0e69381252393de6d60dd6,https://open.spotify.com/artist/4wIqXlUU7ManNDpURytYbJ,4,1
Annie Lalalove,6062,21,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb7f435fe6ecf2e5c63b9ff59e,https://open.spotify.com/artist/0rXEHQAzDXBvblE2EZRBjL,12,1
NESSA,542,24,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273578e92aa54621ceb3869e042,https://open.spotify.com/artist/61msVwDW98mAmUAEhxTyV3,8,8
Emma Levy,241,16,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb965d49d18964c8b425971ed3,https://open.spotify.com/artist/6zRUiYWf0IMaNiWNTjgDBi,5,2
Cyprien Zeni,414,12,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b2736ce6b4e8e57a8b349bb052a8,https://open.spotify.com/artist/5HIukQzyJCAux8iVQDRgpQ,3,0
Elisa Kwamé,677,11,french pop,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebd217f5567944c5471f82522d,https://open.spotify.com/artist/4ehUDRJ362mPGx5pDfRJr3,4,1
Jahzz,267,22,dub,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273895079fa28d79afa1e0d5782,https://open.spotify.com/artist/35U6jInsJHzE4rWSEKNMXW,1,0
Jazzy Jazz,880,26,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273b104b5eb3089b838310422b0,https://open.spotify.com/artist/4RnYtxJzF4IX8OyB9PSVj2,1,0
Florian Pellissier,435,13,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb0a938891d1447e3ad611c16f,https://open.spotify.com/artist/0xiIT6hCcH1oLeoOZjHo0s,6,2
IGO,4123,30,french rap,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebec14c4517a63ac2af1230276,https://open.spotify.com/artist/1KPrTnku8wnG6ImeobQYb4,10,5
LOUIZI,627,30,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273985d43a8f165cfab1b9fe5f7,https://open.spotify.com/artist/4TPITKsRC8byP2GRWfqLLB,2,2
Funklover,592,36,funk,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb3a864326c9993804a3bd14ec,https://open.spotify.com/artist/5Qh3MKB6OIj5TIGyXzqXWU,3,3
Fasco Fleex,2346,20,french rap,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb4ec94aefcebe7bf910ed592f,https://open.spotify.com/artist/1CEVx7zEsCj9f6MbZa1qjI,46,13
Stella,5854,30,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb9766163e3828747f554c803b,https://open.spotify.com/artist/5w3hiAOQKr9glXE15H4A6e,6,4
Stan Rittner,1966,8,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b27351c4d8113c20162fbeb2617d,https://open.spotify.com/artist/7jF05ML7HuuI8B8dwMlz9b,5,3
Send Me Love Letters,1711,12,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebd1ae394c4552c2d01a51eb0c,https://open.spotify.com/artist/5RiWMf3FdQCkeAbwZXNcVk,9,5
LIZ,308,5,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b27380a603ccd826fe691ee7af10,https://open.spotify.com/artist/3vwOPJ92ExWQ4vXJJA3Jk3,3,3
MARCEL,7237,22,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb54a0142bdc39aa89ffc5cb62,https://open.spotify.com/artist/3xu1RkEm6bCSzW7xDrbp0O,9,9
Louis Matute,3280,26,jazz,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb0a94635d1bb9388750133f16,https://open.spotify.com/artist/29W139vCxg27ll23aYZ9u7,11,9
Razana,997,9,french r&b,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb23d6691b5e28217b27c97154,https://open.spotify.com/artist/0f7Q8btMcK97T0KVKdP1k9,9,5
VEEKO,2928,33,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb4217206185d64e0c641da4cb,https://open.spotify.com/artist/45IMVcKtPxEQpiIOooChbg,8,8
GAL,6366,38,french rap,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb0c8e3eac0d12eb977a806392,https://open.spotify.com/artist/1X37AWx6kKH1rHNfXNyfAv,6,6
Nubalix,1961,39,"afro-cuban jazz, jazz house",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebbf512873a4216673bca29443,https://open.spotify.com/artist/6VdWeYimGqEwBMc0PQ1E5A,20,18
Julien Herné,234,21,nu jazz,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273a2ddfef7c52a385c557922fc,https://open.spotify.com/artist/4ewiyQXorSfBL48PZCGxAV,2,0
The Bramantes,1648,1,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb0f5cbb924a858e0695076855,https://open.spotify.com/artist/0TvSgvgt2sChfiwps07OhE,10,0
daoud,10288,33,"jazz beats, lo-fi beats",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb9c019f389c347bca47e6828e,https://open.spotify.com/artist/3e76yvk1gLZQhKZiUHkMsP,23,15
Haz.r,3022,28,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb3342bdb76570767c3d5fda8a,https://open.spotify.com/artist/27v9yUSHN9y7rMbX92unra,8,8
Sha,1731,26,"kompa, zouk, rap chrétien",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebd1270e8ce1061ee3f65eb09b,https://open.spotify.com/artist/3cedr0F6nofFjXvMn7Arkn,10,8
Tite Rb,6234,33,rap chrétien,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebc7f5da5cd2d85348172ea94e,https://open.spotify.com/artist/5WHu9zu97hKHoL407CpZSU,14,7
Rayan Labiche,7104,29,"kompa, zouk, rap chrétien",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb1df3f67492ca257a4947d2fd,https://open.spotify.com/artist/0wP0trXAvkWgwmoFOZaGmY,10,6
Jayce,11092,25,"rap chrétien, rap ivoire, christian hip hop, christian",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb03ece4cd1aab3e8cbcd5efcf,https://open.spotify.com/artist/389sWYGyr9EOW2lyjnUcQ0,16,10
Rob Nor,1397,16,christian hip hop,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebd25b119aca9ebde024aa2023,https://open.spotify.com/artist/0U9HHUbYkMfs2jcuhFTdlo,24,16
Ehis 'D' Greatest,9800,51,"afrobeats, afrogospel, afrobeat",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb4f61ce4cb2566894a5cd4ae0,https://open.spotify.com/artist/6QdzKE9cMAEFZj1pYcxpsf,13,6
Y Du V,12667,20,"rap chrétien, christian hip hop",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb6d323cd741b10f0729859c72,https://open.spotify.com/artist/2x92xPCOeIFd7GqN8O4uKr,12,3
Ysemo,623,9,drill,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb4644c3d975f49b6caabf8086,https://open.spotify.com/artist/2PQ18LHI0ybNo8VsgLoxlc,22,4
King David,2089,17,"rap chrétien, christian hip hop",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebddf0908e84bfc0cdf76b8d6d,https://open.spotify.com/artist/2WfcnJTwdLDv27kLEIbKIe,29,16
Shad0w,174,6,rap chrétien,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb4d948a49ea9dad390ea1fcf7,https://open.spotify.com/artist/6jXeBCBMdcH6fFk33BSxP9,3,3
Hervé Kumingi,386,13,rap chrétien,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b27368a8aa571469e8fd2b62f34d,https://open.spotify.com/artist/0XmfETbJoZj9YNGdiqaOzI,1,0
Ojos,7160,27,"french indie pop, french pop",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb5b97d926a0c09c3101e16665,https://open.spotify.com/artist/6vjLB7rWDPLOVrzt3GhdPE,21,10
Soyuz,374,33,"french pop, french house",Jazz-Soul,,https://open.spotify.com/artist/2MhHUHbSBQksLp8EzgaRa8,0,0
Ferdi,23725,46,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebac57c28c714286830e389df9,https://open.spotify.com/artist/1aX9ohWGCXmVvXNCKiRXpd,18,9
Supertaste,9301,43,nu disco,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb5d30a4bd49191a03948b1db7,https://open.spotify.com/artist/6C4cWzfNlyH0l5xTQPLQa6,41,15
Angy,5856,29,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb47da10c648bc965ff2d3b403,https://open.spotify.com/artist/6Vsl44M2EiCvnaUcD0LtiM,7,6
Ysé,4925,31,"french indie pop, french pop",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebddc455489bc6cde330468d09,https://open.spotify.com/artist/5rbd3UDWIlTwn6ezggjxUw,11,6
Hipo,13767,31,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb2e993b00c1abe2c45971f5e8,https://open.spotify.com/artist/6yfcoVGojS0XOgw8dVAb0R,21,8
Parisian Soul,666,13,"disco house, funky house, nu disco",Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb26bf223a114bcf11ee4bef9f,https://open.spotify.com/artist/2DGjHrHeRyLSvvTNNSde43,24,1
Soul Parker,419,33,lounge,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb2e8efef44aed754b9f08ccac,https://open.spotify.com/artist/3YOce6LITiugptFrUp3TN7,5,1
Ann Paris,647,25,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5ebf78a3187435306cd9ead5fb0,https://open.spotify.com/artist/5havqzZ2p4pi79nnGITZJy,7,4
J. Paris,1689,16,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb51dc15ccea61052a8a2e594b,https://open.spotify.com/artist/1J6V86xKTSp4vPkNuR0Asx,7,1
ParisPlayedYou,2824,26,,Jazz-Soul,https://i.scdn.co/image/ab6761610000e5eb10c1e06a3ee8d2f2cd3e7f92,https://open.spotify.com/artist/60hKJEpkdqHaeV0rAmZ1v7,19,7
Paris Nights,2107,21,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273f1d0ec4bfb578fa1562f6fdb,https://open.spotify.com/artist/2hiOFe5YgRnfw4VUOCLPpu,7,5
Le Chœur Gospel de Paris,126,18,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b27358ac18f43056519cdb3a8c68,https://open.spotify.com/artist/5yhQdMUOrHImnco7Fk2Ndd,1,0
Jhevon Paris,486,20,,Jazz-Soul,https://i.scdn.co/image/ab67616d0000b273b9a0aa8052490f8990df5e52,https://open.spotify.com/artist/1QZ2JMUuLIwMjVNUE29juM,0,0
